store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level,year,month,day,weekday
95,2,29,78,82,4,2024-06-03,1.9,5,0.909,0,0,3.3513,24.2,78.04,2.14,2024,6,3,Monday
0,6,20,50,59,166,2024-06-04,1.3,12,1.0,0,0,1.2604,24.02,70.26,1.66,2024,6,4,Tuesday
132,6,24,51,153,419,2024-06-20,0.5,10,0.714,0,1,8.9347,27.11,85.62,1.85,2024,6,20,Thursday
147,5,16,25,103,296,2024-03-29,1.1,2,0.863,0,1,5.0755,15.43,82.55,1.34,2024,3,29,Friday
145,2,29,76,60,596,2024-04-30,2.0,12,0.882,0,0,2.7274,19.36,81.33,1.75,2024,4,30,Tuesday
118,6,10,57,205,719,2024-04-06,0.6,2,1.0,1,0,2.7962,17.58,78.77,1.48,2024,4,6,Saturday
109,0,5,7,66,802,2024-04-14,0.9,0,0.847,1,0,3.4496,16.65,78.33,2.31,2024,4,14,Sunday
144,5,16,25,105,633,2024-05-24,0.1,0,1.0,0,0,0.3752,23.03,67.22,1.7,2024,5,24,Friday
121,6,10,33,181,115,2024-05-30,0.7,0,1.0,0,0,1.3583,23.22,70.98,1.78,2024,5,30,Thursday
84,1,7,17,41,677,2024-05-09,0.5,5,1.0,0,0,0.4965,20.76,67.79,1.98,2024,5,9,Thursday
91,6,4,53,77,90,2024-06-19,0.0,16,0.6430000066757202,0,1,14.1636,25.66,82.92,1.69,2024,6,19,Wednesday
62,5,16,25,103,426,2024-06-12,0.6,8,0.98,0,0,6.5263,26.42,79.93,1.5,2024,6,12,Wednesday
81,6,21,61,16,74,2024-03-30,1.0,7,0.983,1,0,1.9456,15.77,76.44,2.12,2024,3,30,Saturday
60,2,31,79,121,110,2024-04-12,0.6,0,1.0,0,0,2.7002,17.77,82.8,1.61,2024,4,12,Friday
150,6,4,28,167,775,2024-05-14,1.4,0,0.75,0,1,2.2495,22.36,69.11,1.68,2024,5,14,Tuesday
29,6,4,53,77,90,2024-05-04,1.6,0,0.845,1,1,2.7319,21.05,70.32,1.6,2024,5,4,Saturday
58,6,4,28,10,79,2024-06-18,0.2,0,0.721,0,1,12.9151,26.32,81.91,1.52,2024,6,18,Tuesday
29,6,20,50,183,822,2024-04-03,0.3,0,1.0,0,0,1.7348,16.12,76.36,1.51,2024,4,3,Wednesday
1,2,31,79,158,151,2024-04-18,0.4,9,0.931,0,0,0.9504,18.1,75.2,1.71,2024,4,18,Thursday
149,2,29,76,60,580,2024-04-27,3.7,7,0.902,1,1,2.7108,19.81,78.94,1.41,2024,4,27,Saturday
137,6,8,29,113,108,2024-04-28,0.4,4,1.0,1,0,3.1534,20.66,76.54,1.78,2024,4,28,Sunday
132,6,4,28,168,810,2024-04-23,0.3,0,1.0,0,0,1.2491,18.13,79.6,1.67,2024,4,23,Tuesday
12,6,20,50,170,6,2024-05-20,0.2,0,0.736,0,1,0.8932,22.24,72.51,1.69,2024,5,20,Monday
131,6,20,58,148,515,2024-04-23,0.7,7,0.943,0,0,1.2435,18.13,79.58,1.66,2024,4,23,Tuesday
60,5,22,81,56,783,2024-06-04,1.3,0,0.848,0,1,1.73,24.2,76.04,1.66,2024,6,4,Tuesday
29,5,18,80,111,764,2024-04-11,0.6,0,1.0,0,0,2.8145,17.46,78.38,1.83,2024,4,11,Thursday
147,6,20,50,2,104,2024-06-24,5.3,6,0.876,0,1,15.3414,26.4,86.49,1.32,2024,6,24,Monday
60,5,16,25,105,633,2024-06-21,0.4,0,0.893,0,1,7.0606,26.59,84.14,1.5,2024,6,21,Friday
119,6,21,64,123,489,2024-06-07,0.3,12,0.675,0,1,1.8195,25.04,73.48,1.52,2024,6,7,Friday
140,5,18,80,86,12,2024-05-01,0.3,13,1.0,1,0,2.5319,19.86,73.24,1.22,2024,5,1,Wednesday
78,6,4,28,81,70,2024-06-19,4.3,6,0.666,0,1,14.1641,25.83,82.87,1.62,2024,6,19,Wednesday
147,6,20,68,63,486,2024-06-18,2.9,3,0.673,0,1,12.923,26.46,84.7,1.66,2024,6,18,Tuesday
56,6,21,64,19,691,2024-04-13,5.0,0,1.0,1,0,1.9464,18.5,80.84,1.52,2024,4,13,Saturday
81,6,20,68,176,769,2024-06-16,1.3,9,0.683,1,1,8.0232,26.76,80.83,1.46,2024,6,16,Sunday
60,0,5,6,65,536,2024-05-01,0.2,0,1.0,1,0,2.4695,20.09,74.53,1.22,2024,5,1,Wednesday
60,5,16,25,103,717,2024-05-16,0.4,3,0.848,0,1,1.6565,23.38,72.87,1.65,2024,5,16,Thursday
46,4,23,10,17,644,2024-04-22,0.1,0,1.0,0,0,2.8114,17.66,79.23,1.39,2024,4,22,Monday
0,3,11,62,182,548,2024-05-17,0.8,0,1.0,0,0,0.6138,22.51,70.56,1.66,2024,5,17,Friday
95,5,16,27,104,635,2024-04-19,0.4,0,0.905,0,0,1.5094,18.91,82.13,1.45,2024,4,19,Friday
132,6,20,68,63,486,2024-04-27,2.5,1,0.688,1,1,3.0169,19.28,80.22,1.37,2024,4,27,Saturday
145,6,10,33,186,663,2024-04-05,0.6,6,0.95,1,0,1.9203,16.35,79.67,1.5,2024,4,5,Friday
60,5,16,27,98,291,2024-04-20,0.8,0,0.804,1,1,2.6314,19.1,80.95,1.76,2024,4,20,Saturday
55,6,20,50,229,212,2024-06-10,1.8,4,0.749,1,1,5.1665,25.66,76.02,1.59,2024,6,10,Monday
1,1,7,16,44,830,2024-06-14,0.3,0,0.8140157461166382,0,1,6.4732,26.92,77.54,1.73,2024,6,14,Friday
93,2,29,76,60,580,2024-04-19,2.5,4,0.941,0,1,1.4937,18.97,75.44,1.73,2024,4,19,Friday
29,2,30,75,191,699,2024-04-25,0.0,16,0.8717948794364929,0,1,3.8153,19.66,74.66,1.44,2024,4,25,Thursday
96,6,8,29,114,193,2024-04-15,1.8,0,0.75,0,1,2.6321,18.2,79.58,1.75,2024,4,15,Monday
149,2,29,76,60,580,2024-05-31,2.0,4,0.916,0,0,1.9796,23.56,70.76,1.46,2024,5,31,Friday
53,6,20,58,172,223,2024-06-09,0.4,6,0.83,1,1,5.3364,26.8,76.07,1.46,2024,6,9,Sunday
58,0,28,72,218,411,2024-06-03,1.2,0,0.781,0,1,2.6346,23.48,73.47,2.14,2024,6,3,Monday
8,6,24,51,153,419,2024-06-03,0.5,0,0.938,0,0,2.8465,23.54,73.82,2.0,2024,6,3,Monday
148,4,23,10,17,644,2024-05-06,0.2,0,1.0,0,0,3.1301,21.15,75.19,1.41,2024,5,6,Monday
121,2,29,78,82,4,2024-06-22,2.6,0,0.858,1,1,9.2069,27.08,85.44,1.44,2024,6,22,Saturday
150,6,4,28,180,118,2024-05-20,1.3,0,1.0,0,0,1.0977,22.77,72.2,1.27,2024,5,20,Monday
53,5,16,27,104,635,2024-06-17,0.5,9,0.884,0,1,7.8677,27.31,77.85,1.44,2024,6,17,Monday
109,6,4,28,179,207,2024-04-21,0.8,0,1.0,1,0,1.5719,19.53,74.51,1.51,2024,4,21,Sunday
2,6,10,38,190,715,2024-05-06,0.7,0,1.0,0,0,2.0444,21.16,70.25,1.38,2024,5,6,Monday
146,6,4,28,163,797,2024-05-30,0.5,0,0.626,0,1,1.2934,22.95,67.13,2.12,2024,5,30,Thursday
2,6,4,28,180,118,2024-05-08,2.0,0,0.993,0,0,0.8382,21.73,64.57,1.45,2024,5,8,Wednesday
121,6,20,50,2,104,2024-04-05,0.4,0,1.0,1,0,1.7162,16.83,75.79,1.34,2024,4,5,Friday
57,6,4,53,58,23,2024-05-15,1.1,0,1.0,0,0,1.3252,22.16,69.95,1.62,2024,5,15,Wednesday
1,6,4,28,81,19,2024-05-24,2.4,0,1.0,0,0,0.3744,23.08,66.62,1.59,2024,5,24,Friday
115,1,7,17,52,396,2024-06-09,0.4,0,1.0,1,0,5.3492,26.84,76.32,1.32,2024,6,9,Sunday
74,6,4,28,168,554,2024-05-08,0.5,11,0.842,0,1,0.8292,20.81,72.38,1.72,2024,5,8,Wednesday
60,6,4,28,10,79,2024-04-16,0.3,0,0.643,0,1,2.5421,18.45,78.37,1.49,2024,4,16,Tuesday
84,6,20,50,229,212,2024-04-28,0.7,4,1.0,1,0,3.1478,20.55,76.77,2.16,2024,4,28,Sunday
35,6,21,64,123,666,2024-04-26,1.0,0,1.0,0,0,2.3272,19.43,72.31,1.64,2024,4,26,Friday
132,5,16,27,98,291,2024-06-08,1.0,0,1.0,1,0,4.3198,24.0,79.03,1.73,2024,6,8,Saturday
29,0,28,72,218,411,2024-04-30,1.2,0,0.827,0,1,3.1935,19.49,73.53,1.97,2024,4,30,Tuesday
135,6,8,29,114,219,2024-05-31,0.0,16,0.8159999847412109,0,1,2.4618,23.1,67.55,1.73,2024,5,31,Friday
29,6,4,53,58,23,2024-05-08,1.8,1,1.0,0,0,0.8358,20.87,64.77,2.25,2024,5,8,Wednesday
148,6,4,53,58,578,2024-06-08,1.2,0,0.897,1,1,4.4803,25.15,78.73,1.66,2024,6,8,Saturday
147,5,16,25,101,422,2024-04-08,0.6,12,0.84,0,1,1.5271,16.83,80.95,1.45,2024,4,8,Monday
131,6,20,58,172,223,2024-05-15,1.7,7,0.842,0,1,1.4311,21.34,70.01,2.16,2024,5,15,Wednesday
146,6,4,28,142,351,2024-05-10,1.3,5,0.599,0,1,1.6217,20.46,65.23,1.97,2024,5,10,Friday
93,6,4,28,81,70,2024-06-09,6.1,0,1.0,1,0,5.262,26.53,76.63,1.45,2024,6,9,Sunday
62,0,5,6,65,467,2024-05-02,0.0,16,1.0,1,0,1.3295,20.92,73.16,1.61,2024,5,2,Thursday
140,5,16,25,94,638,2024-06-21,0.8,0,0.869,0,1,9.9165,26.39,83.66,1.51,2024,6,21,Friday
8,6,10,38,190,715,2024-05-02,0.8,0,1.0,1,0,1.3289,20.32,73.23,1.85,2024,5,2,Thursday
147,6,20,68,176,769,2024-05-14,1.8,0,0.724,0,1,0.8159,22.19,71.9,1.88,2024,5,14,Tuesday
150,6,8,29,115,99,2024-05-01,0.2,0,0.881,1,1,2.2963,20.22,73.45,1.28,2024,5,1,Wednesday
150,6,20,58,172,127,2024-06-25,0.7,0,0.939,0,0,12.491,28.52,84.64,1.32,2024,6,25,Tuesday
2,5,18,80,86,11,2024-06-11,0.6,0,0.989,0,0,5.6954,25.44,76.66,1.5,2024,6,11,Tuesday
119,2,30,75,191,699,2024-04-22,0.2,0,0.945,0,0,2.039,17.99,77.43,1.3,2024,4,22,Monday
131,5,16,27,98,291,2024-06-05,1.6,3,1.0,0,0,1.8317,23.39,79.37,1.73,2024,6,5,Wednesday
132,6,10,57,205,719,2024-03-28,0.5,6,1.0,0,0,3.5627,15.05,81.74,1.88,2024,3,28,Thursday
53,6,20,58,172,223,2024-04-15,0.5,0,0.851,0,1,2.4412,18.26,76.05,1.61,2024,4,15,Monday
149,5,16,25,105,290,2024-04-07,1.3,4,1.0,0,0,1.7466,17.1,81.15,1.09,2024,4,7,Sunday
29,6,8,29,113,201,2024-05-25,3.0,4,0.901,1,0,1.0056,23.29,66.68,1.98,2024,5,25,Saturday
109,6,4,28,81,19,2024-05-19,1.3,0,1.0,1,0,2.2844,23.6,73.29,2.32,2024,5,19,Sunday
53,6,20,68,63,486,2024-05-03,1.6,0,0.675,1,1,2.0897,21.1,73.66,1.42,2024,5,3,Friday
121,6,20,50,24,300,2024-06-10,2.0,4,0.984,1,0,2.3345,25.69,78.6,1.59,2024,6,10,Monday
100,6,4,53,77,774,2024-06-16,1.1,0,0.888,1,1,8.0237,26.81,80.76,1.46,2024,6,16,Sunday
137,6,24,51,145,416,2024-05-12,0.5,0,1.0,1,0,0.6059,21.59,65.66,1.08,2024,5,12,Sunday
19,6,10,33,181,129,2024-06-03,0.0,16,1.0,0,0,2.8363,23.54,74.2,2.07,2024,6,3,Monday
129,6,21,61,223,93,2024-04-19,0.7,0,1.0,0,0,1.7796,18.97,80.33,1.8,2024,4,19,Friday
134,2,30,75,193,599,2024-06-24,0.3,0,1.0,0,0,11.225,26.65,81.98,1.43,2024,6,24,Monday
19,6,24,66,199,370,2024-04-14,1.2,0,1.0,1,0,3.4435,17.14,78.34,1.72,2024,4,14,Sunday
1,6,20,68,63,486,2024-04-16,2.2,13,0.688,0,1,3.0552,17.95,74.44,1.65,2024,4,16,Tuesday
132,6,4,53,58,23,2024-04-29,0.4,0,1.0,0,0,3.4671,19.37,77.86,1.55,2024,4,29,Monday
140,0,5,7,66,802,2024-03-29,1.3,5,0.821,0,1,4.96,15.52,81.79,1.53,2024,3,29,Friday
149,5,16,25,105,290,2024-05-16,1.9,1,1.0,0,0,1.9438,23.39,70.48,1.5,2024,5,16,Thursday
100,6,4,28,187,478,2024-05-24,0.5,0,0.733,0,1,0.3741,22.98,66.76,2.18,2024,5,24,Friday
0,6,20,50,59,166,2024-04-11,1.0,0,1.0,0,0,2.8229,17.47,78.42,1.83,2024,4,11,Thursday
60,0,5,6,65,536,2024-05-21,0.6,12,0.709,0,1,1.2137,23.72,74.91,1.32,2024,5,21,Tuesday
0,5,16,25,103,296,2024-05-18,1.3,10,0.772,1,1,0.8934,22.69,71.88,1.47,2024,5,18,Saturday
100,6,4,53,156,26,2024-06-07,0.7,8,0.903,0,1,1.8134,25.45,73.37,1.85,2024,6,7,Friday
61,6,21,64,19,691,2024-04-08,1.6,0,1.0,0,0,1.417,17.28,77.06,1.06,2024,4,8,Monday
24,6,20,58,172,223,2024-04-10,0.5,4,0.851,0,1,2.2485,18.01,75.81,1.96,2024,4,10,Wednesday
128,5,16,27,98,291,2024-04-24,0.6,0,0.804,0,1,0.7635,19.73,75.23,1.36,2024,4,24,Wednesday
135,6,4,53,77,41,2024-05-22,0.7,0,1.0,0,0,1.7384,22.5,67.03,1.4,2024,5,22,Wednesday
18,6,4,28,10,88,2024-06-13,0.8,9,1.0,0,0,7.1977,26.65,78.77,1.73,2024,6,13,Thursday
118,6,21,61,224,60,2024-06-10,0.7,0,1.0,1,0,2.5655,25.66,75.46,1.66,2024,6,10,Monday
19,0,28,72,154,834,2024-04-24,0.0,16,1.0,0,0,0.7633,18.88,75.26,1.34,2024,4,24,Wednesday
19,6,20,50,2,104,2024-06-17,2.3,0,0.691,0,1,7.8597,26.85,78.84,1.57,2024,6,17,Monday
147,5,16,25,105,290,2024-06-11,0.6,6,1.0,0,0,5.357,25.26,81.04,1.57,2024,6,11,Tuesday
119,5,16,25,94,638,2024-04-25,0.3,10,0.836,0,1,3.8261,19.66,74.77,1.44,2024,4,25,Thursday
35,6,8,29,113,76,2024-06-06,0.4,11,1.0,0,0,0.7992,24.98,73.26,2.02,2024,6,6,Thursday
118,2,29,78,157,600,2024-05-09,1.2,10,1.0,0,0,1.0735,21.49,68.85,1.57,2024,5,9,Thursday
53,6,10,38,190,715,2024-06-16,0.2,0,1.0,1,0,8.0313,27.15,80.55,1.52,2024,6,16,Sunday
55,1,3,12,79,319,2024-04-07,0.3,0,0.693,0,1,2.0319,16.54,79.63,1.23,2024,4,7,Sunday
126,1,7,17,48,430,2024-05-17,0.4,0,1.0,0,0,0.6136,23.61,70.38,1.62,2024,5,17,Friday
8,6,8,29,113,108,2024-04-18,0.7,0,0.605,0,1,0.9314,18.11,75.16,1.71,2024,4,18,Thursday
29,6,21,64,123,259,2024-06-08,0.6,0,1.0,1,0,2.363,25.17,73.72,1.64,2024,6,8,Saturday
8,6,21,64,123,666,2024-05-26,1.3,6,1.0,1,0,0.8587,22.64,67.03,1.98,2024,5,26,Sunday
100,6,20,50,229,847,2024-04-28,0.6,0,1.0,1,0,3.1464,20.55,76.77,2.16,2024,4,28,Sunday
135,6,10,57,205,719,2024-06-23,1.2,7,1.0,1,0,10.2548,27.03,84.66,1.32,2024,6,23,Sunday
96,5,16,25,101,422,2024-06-11,0.9,0,0.94,0,0,6.4174,25.37,78.56,1.57,2024,6,11,Tuesday
129,6,20,68,63,486,2024-06-24,1.2,8,1.0,0,0,15.3084,26.41,86.48,1.32,2024,6,24,Monday
128,5,16,27,98,291,2024-06-20,0.7,4,1.0,0,0,9.7219,27.76,86.77,1.73,2024,6,20,Thursday
1,6,4,28,81,19,2024-06-24,0.1,16,1.0,0,0,11.2315,26.2,82.43,1.39,2024,6,24,Monday
18,2,31,79,227,670,2024-06-18,0.9,3,0.935,0,0,13.2056,26.56,81.77,1.59,2024,6,18,Tuesday
24,6,10,33,181,129,2024-04-27,0.0,16,1.0,1,0,1.5772,20.2,75.43,1.48,2024,4,27,Saturday
60,5,16,25,101,422,2024-05-03,0.6,6,1.0,1,0,1.9774,20.91,76.99,1.14,2024,5,3,Friday
91,6,4,28,149,215,2024-05-01,3.9,0,0.75,1,1,2.3264,19.65,73.48,1.18,2024,5,1,Wednesday
134,2,31,79,121,258,2024-05-18,0.1,0,0.956,1,0,1.7793,23.68,71.8,1.43,2024,5,18,Saturday
152,2,29,78,82,4,2024-04-05,7.4,6,0.877,1,1,1.9105,16.36,79.73,1.5,2024,4,5,Friday
19,6,4,28,1,117,2024-05-26,4.8,5,1.0,1,0,0.8583,22.46,67.6,2.02,2024,5,26,Sunday
55,5,16,25,103,296,2024-05-22,1.3,3,0.745,0,1,1.733,22.5,67.04,1.41,2024,5,22,Wednesday
96,6,8,29,113,84,2024-05-15,0.7,0,0.865,0,1,1.3702,22.12,67.61,1.72,2024,5,15,Wednesday
135,1,7,17,52,404,2024-05-09,0.0,0,0.9049999713897704,0,1,0.2931,20.77,67.79,1.67,2024,5,9,Thursday
59,6,21,64,19,691,2024-04-16,3.5,0,1.0,0,0,3.0525,17.95,74.44,1.65,2024,4,16,Tuesday
126,5,16,27,104,635,2024-06-02,0.6,0,0.893,1,0,1.7645,24.18,69.53,1.45,2024,6,2,Sunday
1,6,4,28,142,18,2024-06-21,0.3,0,1.0,0,0,7.1541,26.59,81.96,1.64,2024,6,21,Friday
151,6,21,64,123,666,2024-04-22,2.0,0,1.0,0,0,2.0391,17.99,77.43,1.3,2024,4,22,Monday
62,6,4,28,179,500,2024-03-30,0.6,12,0.625,1,1,2.0932,16.41,76.59,1.68,2024,3,30,Saturday
46,6,21,61,16,74,2024-04-06,1.5,4,0.99,1,0,3.0068,16.41,80.06,1.35,2024,4,6,Saturday
46,2,0,13,26,257,2024-06-20,0.4,8,0.704,0,1,8.8889,27.11,85.46,1.84,2024,6,20,Thursday
1,6,4,53,58,23,2024-04-27,1.9,3,1.0,1,0,1.575,19.48,75.59,1.53,2024,4,27,Saturday
29,0,28,72,218,745,2024-06-21,0.9,0,1.0,0,0,7.1794,26.59,82.12,1.64,2024,6,21,Friday
150,6,8,29,115,99,2024-05-29,0.4,12,1.0,0,0,0.8109,22.95,62.92,1.5,2024,5,29,Wednesday
135,3,14,40,146,793,2024-06-23,1.5,0,0.922,1,0,10.2548,27.03,84.66,1.32,2024,6,23,Sunday
95,1,7,17,42,707,2024-03-31,0.4,0,0.798,1,1,1.1834,16.17,82.41,1.47,2024,3,31,Sunday
74,6,21,64,19,691,2024-04-24,4.5,2,1.0,0,0,1.0605,18.96,78.15,1.37,2024,4,24,Wednesday
55,6,20,50,229,847,2024-04-05,0.1,0,1.0,1,0,1.9219,16.24,71.87,1.47,2024,4,5,Friday
2,5,18,80,112,181,2024-05-26,1.2,2,1.0,1,0,0.8582,23.15,67.26,1.62,2024,5,26,Sunday
91,6,20,68,176,769,2024-04-11,0.9,0,0.735,0,1,2.815,17.46,78.38,1.83,2024,4,11,Thursday
18,6,20,50,59,567,2024-06-06,1.7,0,0.781,0,1,0.8122,25.36,73.16,1.51,2024,6,6,Thursday
109,6,24,66,199,370,2024-05-09,0.3,0,0.96,0,0,0.4963,20.76,67.79,1.98,2024,5,9,Thursday
142,5,22,81,56,783,2024-06-07,0.6,0,0.848,0,1,2.3698,25.04,74.6,1.59,2024,6,7,Friday
150,2,29,78,157,600,2024-05-29,0.8,8,1.0,0,0,0.8109,22.95,62.92,1.5,2024,5,29,Wednesday
74,6,10,57,205,719,2024-05-08,1.0,2,1.0,0,0,0.8292,20.81,72.38,1.72,2024,5,8,Wednesday
131,6,20,58,172,127,2024-05-03,0.6,0,0.969,1,0,1.7862,20.4,76.82,1.75,2024,5,3,Friday
84,6,4,53,58,578,2024-06-03,0.7,0,0.901,0,1,2.4998,23.68,73.71,2.54,2024,6,3,Monday
147,6,8,29,113,200,2024-05-03,0.4,0,0.859,1,1,1.9733,20.9,76.96,1.15,2024,5,3,Friday
121,6,4,53,77,90,2024-06-17,0.3,11,0.643,0,1,10.865,26.73,83.26,1.44,2024,6,17,Monday
81,6,20,50,24,300,2024-05-08,3.8,7,1.0,0,0,1.0401,20.66,64.49,2.42,2024,5,8,Wednesday
62,6,10,33,160,650,2024-04-28,0.2,14,0.878,1,1,3.1533,21.26,76.42,1.68,2024,4,28,Sunday
93,6,20,58,172,223,2024-06-10,1.3,3,0.82,1,1,5.1673,25.85,76.06,1.66,2024,6,10,Monday
34,6,20,50,229,847,2024-04-05,0.47,2,1.0,1,0,1.7168,17.18,72.13,1.27,2024,4,5,Friday
112,6,4,28,81,21,2024-05-29,0.6,3,0.896,0,1,0.2111,22.8,62.73,1.71,2024,5,29,Wednesday
126,6,20,50,229,212,2024-05-08,0.2,5,1.0,0,0,0.8382,21.66,64.52,1.74,2024,5,8,Wednesday
145,5,16,25,106,636,2024-06-15,0.5,6,1.0,1,0,7.105,24.97,87.04,1.91,2024,6,15,Saturday
91,5,16,26,96,345,2024-05-06,0.45,0,0.866,0,1,2.0575,20.5,70.35,1.29,2024,5,6,Monday
18,5,16,25,103,717,2024-04-07,0.4,12,1.0,0,0,1.6922,17.39,79.37,1.2,2024,4,7,Sunday
46,5,16,25,94,556,2024-06-22,0.3,0,1.0,1,0,9.3296,26.57,84.84,1.5,2024,6,22,Saturday
149,6,4,53,77,90,2024-06-14,0.0,16,0.6430000066757202,0,1,6.4119,27.17,79.15,1.52,2024,6,14,Friday
134,6,8,29,116,276,2024-06-13,0.7,6,0.878,0,1,7.2235,26.74,79.39,1.59,2024,6,13,Thursday
145,6,21,64,76,206,2024-03-31,0.4,3,1.0,1,0,1.8228,15.47,83.14,1.46,2024,3,31,Sunday
151,5,18,80,110,763,2024-06-05,1.4,0,0.957,0,0,1.9203,24.06,71.61,1.57,2024,6,5,Wednesday
2,6,4,53,77,41,2024-06-15,0.9,0,0.699,1,1,7.1488,25.93,78.32,1.59,2024,6,15,Saturday
145,6,10,33,181,129,2024-05-28,0.5,7,1.0,0,0,1.9527,21.68,76.64,1.62,2024,5,28,Tuesday
67,6,20,68,63,486,2024-05-14,1.9,0,0.675,0,1,2.2431,21.78,69.19,2.19,2024,5,14,Tuesday
74,4,27,55,4,746,2024-06-17,0.4,0,1.0,0,0,10.5617,26.56,83.0,1.51,2024,6,17,Monday
2,6,4,53,77,774,2024-05-09,0.9,0,0.9520000219345092,0,0,0.293,21.76,67.26,1.47,2024,5,9,Thursday
41,5,16,27,104,635,2024-06-23,0.8,6,0.802,1,1,10.2551,26.99,84.95,1.32,2024,6,23,Sunday
121,0,5,5,6,768,2024-04-01,0.0,16,1.0,0,0,3.6731,15.6,81.45,1.34,2024,4,1,Monday
150,6,4,28,10,140,2024-04-02,0.3,2,1.0,0,0,3.2149,16.57,76.31,1.96,2024,4,2,Tuesday
67,6,21,61,223,93,2024-05-08,0.3,7,0.85,0,1,0.8363,20.88,64.77,2.25,2024,5,8,Wednesday
59,6,4,28,81,21,2024-06-02,1.0,0,0.97,1,1,1.7647,23.43,70.14,1.71,2024,6,2,Sunday
24,6,20,58,172,127,2024-05-09,0.8,0,0.861,0,1,0.2931,21.75,67.41,1.43,2024,5,9,Thursday
95,6,20,68,176,769,2024-05-10,0.3,0,0.724,0,1,1.943,20.87,73.26,1.49,2024,5,10,Friday
129,6,4,28,168,810,2024-05-22,1.1,0,1.0,0,0,1.4252,22.75,72.3,1.24,2024,5,22,Wednesday
147,6,21,64,123,489,2024-06-05,1.1,2,0.675,0,1,1.3721,24.22,78.72,1.78,2024,6,5,Wednesday
58,6,4,28,180,118,2024-06-02,1.0,0,0.984,1,0,1.7589,23.65,69.54,1.52,2024,6,2,Sunday
137,6,4,53,77,41,2024-05-05,4.8,0,0.833,1,1,2.5041,20.31,73.87,1.54,2024,5,5,Sunday
96,6,4,28,179,207,2024-05-25,2.5,1,0.869,1,1,0.7772,23.84,67.73,1.66,2024,5,25,Saturday
128,2,31,79,128,387,2024-05-28,0.6,0,0.926,0,0,1.1302,22.65,67.39,1.48,2024,5,28,Tuesday
132,6,20,50,2,104,2024-05-29,1.7,0,0.66,0,1,1.3853,22.03,70.07,1.51,2024,5,29,Wednesday
53,6,20,58,172,223,2024-06-13,0.1,0,0.819,0,1,7.2068,26.92,78.88,1.59,2024,6,13,Thursday
112,5,16,25,103,296,2024-04-08,0.7,6,0.84,0,1,1.2705,16.18,77.33,1.86,2024,4,8,Monday
62,6,4,53,77,41,2024-05-26,0.5,10,1.0,1,0,0.8583,23.22,67.03,1.89,2024,5,26,Sunday
146,6,8,29,114,217,2024-04-11,0.3,0,1.0,0,0,2.6148,17.36,78.5,2.11,2024,4,11,Thursday
34,6,4,28,179,207,2024-04-06,0.2799999999999999,0,1.0,1,0,2.8097,17.4,78.28,1.37,2024,4,6,Saturday
96,3,11,60,15,100,2024-04-30,0.6,0,1.0,0,0,2.692,19.76,76.73,1.6,2024,4,30,Tuesday
24,6,4,28,168,810,2024-06-09,0.7,0,1.0,1,0,5.3501,26.87,76.22,1.32,2024,6,9,Sunday
147,6,20,50,59,567,2024-06-24,0.5,4,0.781,0,1,15.3414,26.4,86.49,1.32,2024,6,24,Monday
60,6,4,28,179,500,2024-05-19,0.6,0,0.75,1,1,1.834,23.95,75.2,1.4,2024,5,19,Sunday
8,2,29,76,60,580,2024-03-29,1.2,3,0.993,0,0,3.019,15.08,76.56,1.71,2024,3,29,Friday
128,6,20,50,2,104,2024-05-21,3.3,0,0.737,0,1,1.7729,23.49,69.68,1.28,2024,5,21,Tuesday
119,6,20,50,229,212,2024-05-19,0.4,0,1.0,1,0,2.2908,23.34,73.55,1.48,2024,5,19,Sunday
149,2,31,79,228,7,2024-05-22,0.2,6,1.0,0,0,1.2237,22.86,70.44,1.3,2024,5,22,Wednesday
74,2,29,78,157,600,2024-04-06,0.2,12,1.0,1,0,3.0068,16.41,79.98,1.36,2024,4,6,Saturday
2,6,10,38,190,715,2024-05-22,0.7,4,0.983,0,0,1.7384,22.81,66.83,1.27,2024,5,22,Wednesday
34,6,4,28,163,797,2024-05-28,0.7,0,0.626,0,1,1.1432,22.99,67.32,1.55,2024,5,28,Tuesday
91,6,4,28,180,118,2024-05-31,1.4,0,0.988,0,0,2.4775,23.15,67.4,1.8,2024,5,31,Friday
134,5,16,25,99,634,2024-04-16,0.7,0,0.887,0,1,2.6843,19.07,74.44,1.53,2024,4,16,Tuesday
91,6,4,53,77,41,2024-04-09,1.2,8,1.0,0,0,3.8591,17.05,77.55,1.7,2024,4,9,Tuesday
57,6,8,29,113,201,2024-06-07,0.4,0,1.0,0,0,2.0222,25.16,77.65,1.46,2024,6,7,Friday
46,6,8,29,113,201,2024-06-20,1.7,0,1.0,0,0,8.8889,27.11,85.46,1.84,2024,6,20,Thursday
91,5,16,26,96,345,2024-05-02,0.8,0,0.866,1,1,1.3338,20.31,73.17,1.85,2024,5,2,Thursday
34,6,20,58,172,127,2024-04-06,0.6,7,1.0,1,0,2.8097,17.4,78.28,1.37,2024,4,6,Saturday
74,2,0,21,221,686,2024-04-22,1.1,0,0.823,0,1,2.8116,17.66,79.23,1.39,2024,4,22,Monday
