store_id,first_category_id,second_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level,year,month,day,weekday,discount_effect,avg_stock_sales_ratio,temp_humidity_ratio,weather_impact,is_weekend,is_holiday_activity,category_combo,discount_category_impact,sales_level
18,22,81,783,2024-05-21,2.1,6,0.833,0,1,1.7673,23.74,69.66,1.34,2024,5,21,Tuesday,1.7493,0.3,0.33597509198981035,9.62419,0,0,22_81,18.326,1
61,16,26,345,2024-04-27,1.0,7,0.866,1,1,1.5769,20.23,75.43,1.48,2024,4,27,Saturday,0.866,0.125,0.2646866413711893,8.12107,1,1,16_26,13.856,1
112,23,10,644,2024-06-09,1.0,0,0.609,1,1,5.0534,26.19,75.97,1.39,2024,6,9,Sunday,0.609,1.0,0.3402624399116539,11.57502,1,1,23_10,14.007,1
131,4,28,19,2024-04-09,1.0,7,1.0,0,0,4.9563,16.45,80.86,1.8,2024,4,9,Tuesday,1.0,0.125,0.20095284632299046,7.526890000000001,0,0,4_28,4.0,1
100,4,28,500,2024-05-15,0.6,5,0.75,0,1,1.4275,21.84,63.95,2.16,2024,5,15,Wednesday,0.44999999999999996,0.09999999999999999,0.3362586605080831,8.516250000000001,0,0,4_28,3.0,0
35,15,43,684,2024-06-17,0.6,7,0.719,0,1,7.989,27.26,78.73,2.09,2024,6,17,Monday,0.43139999999999995,0.075,0.34190392574940426,12.673700000000002,0,0,15_43,10.785,0
81,8,29,220,2024-05-04,0.3,0,0.87,1,1,2.7328,21.15,70.39,1.92,2024,5,4,Saturday,0.261,0.3,0.29625998038941026,8.703839999999998,1,1,8_29,6.96,0
112,4,28,19,2024-05-16,1.5,0,1.0,0,0,1.6903,22.72,68.4,2.55,2024,5,16,Thursday,1.5,1.5,0.3273775216138328,8.830089999999998,0,0,4_28,4.0,1
84,4,28,21,2024-05-08,0.6,7,1.0,0,0,1.0406,20.66,64.51,2.42,2024,5,8,Wednesday,0.6,0.075,0.31537169897725537,7.850180000000001,0,0,4_28,4.0,0
134,31,79,31,2024-05-14,0.8,0,1.0,0,0,2.2489,22.53,69.1,1.88,2024,5,14,Tuesday,0.8,0.8,0.3213980028530671,9.122670000000001,0,0,31_79,31.0,1
19,4,28,796,2024-05-26,2.2,5,0.837,1,1,0.8583,22.46,67.6,2.02,2024,5,26,Sunday,1.8414000000000001,0.3666666666666667,0.3274052478134111,8.63549,1,1,4_28,3.348,1
2,24,69,645,2024-05-24,0.4,4,1.0,0,0,0.3751,23.59,66.61,1.66,2024,5,24,Friday,0.4,0.08,0.3489128827096583,9.05053,0,0,24_69,24.0,0
35,20,68,122,2024-05-09,0.6,8,0.98,0,0,0.4975,20.77,67.81,1.98,2024,5,9,Thursday,0.588,0.06666666666666667,0.3018456619677372,7.86325,0,0,20_68,19.6,0
137,11,35,829,2024-03-29,0.4,0,1.0,0,0,3.0206,15.08,76.56,1.71,2024,3,29,Friday,0.4,0.4,0.19443011861784423,6.42518,0,0,11_35,11.0,0
128,4,28,135,2024-04-30,0.4,0,1.0,0,0,3.2024,19.81,73.48,1.66,2024,4,30,Tuesday,0.4,0.4,0.26597744360902253,8.38672,0,0,4_28,4.0,0
8,8,29,77,2024-05-12,0.6,0,0.883,1,1,0.6005,21.59,65.65,1.08,2024,5,12,Sunday,0.5297999999999999,0.6,0.3239309827456864,8.49215,1,1,8_29,7.064,0
143,7,17,396,2024-04-15,0.2,0,1.0,0,0,2.4391,18.33,75.99,1.66,2024,4,15,Monday,0.2,0.2,0.23808286790492272,7.565729999999999,0,0,7_17,7.0,0
147,16,27,250,2024-06-03,0.4,0,1.0,0,0,2.0511,23.61,76.35,2.14,2024,6,3,Monday,0.4,0.4,0.3052359405300582,9.417330000000002,0,0,16_27,16.0,0
140,18,80,194,2024-05-03,0.4,0,1.0,1,0,2.033,20.86,75.69,1.27,2024,5,3,Friday,0.4,0.4,0.2720041726431086,8.572899999999999,0,0,18_80,18.0,0
84,5,5,768,2024-04-23,0.3,0,0.559,0,0,0.8975,18.65,76.7,1.95,2024,4,23,Tuesday,0.16770000000000002,0.3,0.24002574002574,7.14425,0,0,5_5,2.7950000000000004,0
151,20,68,486,2024-06-16,1.9,4,0.675,1,1,8.0477,26.71,80.7,1.52,2024,6,16,Sunday,1.2825,0.38,0.32692778457772337,12.642310000000002,1,1,20_68,13.5,1
81,24,66,370,2024-04-23,0.6,0,1.0,0,0,0.8984,18.65,76.7,1.95,2024,4,23,Tuesday,0.6,0.6,0.24002574002574,7.14452,0,0,24_66,24.0,0
57,21,64,806,2024-04-23,0.6,0,1.0,0,0,1.4872,18.82,79.32,1.52,2024,4,23,Tuesday,0.6,0.6,0.23431274900398408,7.51816,0,0,21_64,21.0,0
131,21,64,806,2024-06-19,0.4,5,1.0,0,0,14.3888,24.73,86.19,1.5,2024,6,19,Wednesday,0.4,0.06666666666666667,0.2836334442023168,13.758640000000002,0,0,21_64,21.0,0
121,18,80,145,2024-06-22,1.0,2,1.0,1,0,9.2069,27.08,85.44,1.44,2024,6,22,Saturday,1.0,0.3333333333333333,0.3132808884775567,13.16207,1,0,18_80,18.0,1
24,4,28,117,2024-06-23,3.5,0,1.0,1,0,10.2554,27.78,84.75,1.45,2024,6,23,Sunday,3.5,3.5,0.3239650145772595,13.753620000000002,1,0,4_28,4.0,1
149,4,53,41,2024-04-22,0.2,16,0.7829999923706055,0,1,1.1351,17.92,77.86,1.45,2024,4,22,Monday,0.1565999984741211,0.011764705882352941,0.22723814354552374,7.073530000000002,0,0,4_53,3.131999969482422,0
18,16,27,425,2024-06-06,1.0,7,0.8,0,1,0.8122,25.36,73.16,1.51,2024,6,6,Thursday,0.8,0.125,0.3419633225458468,9.934660000000001,0,0,16_27,12.8,1
19,10,33,114,2024-06-01,1.4,0,1.0,1,0,1.9148,23.51,70.23,1.39,2024,6,1,Saturday,1.4,1.4,0.33005756001684683,9.561440000000001,1,0,10_33,10.0,1
128,16,25,638,2024-05-22,1.3,0,0.856,0,1,1.7388,22.81,66.83,1.27,2024,5,22,Wednesday,1.1128,1.3,0.33628188117352203,9.26464,0,0,16_25,13.696,1
112,7,17,473,2024-06-13,0.5,8,0.799,0,0,7.0147,26.58,78.7,1.8,2024,6,13,Thursday,0.3995,0.05555555555555555,0.33350062735257213,12.19641,0,0,7_17,5.593,0
2,8,29,150,2024-05-04,0.9,10,1.0,1,0,2.7395,21.77,69.97,1.55,2024,5,4,Saturday,0.9,0.08181818181818182,0.306749330703114,9.06485,1,0,8_29,8.0,1
128,20,58,223,2024-05-09,0.8,0,0.851,0,1,0.2931,21.76,67.27,1.47,2024,5,9,Thursday,0.6808000000000001,0.8,0.3187344367950784,8.35093,0,0,20_58,17.02,1
142,16,27,635,2024-03-30,0.0,0,0.912999987602234,1,0,1.4969,16.52,78.14,1.62,2024,3,30,Saturday,0.0,0.0,0.20874399797826634,6.571070000000001,1,0,16_27,14.607999801635744,0
29,20,58,127,2024-05-16,0.4,9,1.0,0,0,2.0456,22.63,68.33,1.86,2024,5,16,Thursday,0.4,0.04,0.326409923554017,9.10768,0,0,20_58,20.0,0
96,4,53,578,2024-06-01,1.3,0,1.0,1,0,2.0499,23.52,72.76,1.32,2024,6,1,Saturday,1.3,1.3,0.3188720173535792,9.626969999999998,1,0,4_53,4.0,1
81,10,38,715,2024-05-03,0.5,2,1.0,1,0,2.0878,20.44,74.13,2.1,2024,5,3,Friday,0.5,0.16666666666666666,0.27206175961666446,8.17234,0,0,10_38,10.0,0
104,16,27,291,2024-05-18,0.6,0,0.887,1,1,1.7804,23.5,71.82,1.43,2024,5,18,Saturday,0.5322,0.6,0.32271354023619886,9.50512,1,1,16_27,14.192,0
56,21,64,691,2024-03-31,4.7,0,1.0,1,0,1.5613,16.39,77.66,1.64,2024,3,31,Sunday,4.7,4.7,0.20836511568777016,6.532390000000001,1,0,21_64,21.0,1
128,10,33,650,2024-03-31,0.6,0,0.908,1,1,1.5616,16.39,77.66,1.64,2024,3,31,Sunday,0.5448,0.6,0.20836511568777016,6.5324800000000005,1,1,10_33,9.08,0
118,18,80,765,2024-04-06,0.7,0,1.0,1,0,2.7962,17.58,78.77,1.48,2024,4,6,Saturday,0.7,0.7,0.22038360285821737,7.4268600000000005,1,0,18_80,18.0,0
78,4,28,19,2024-05-03,0.8,0,1.0,1,0,2.0875,20.99,73.65,1.35,2024,5,3,Friday,0.8,0.8,0.28117883456128595,8.61725,0,0,4_28,4.0,1
59,18,80,11,2024-04-05,0.5,0,1.0,1,0,1.9208,16.24,71.88,1.47,2024,4,5,Friday,0.5,0.5,0.22283205268935236,6.63124,0,0,18_80,18.0,0
78,7,17,414,2024-05-14,0.7,0,0.875,0,1,2.2424,22.53,69.01,1.88,2024,5,14,Tuesday,0.6124999999999999,0.7,0.321811169832881,9.12072,0,0,7_17,6.125,0
60,20,50,567,2024-05-02,0.8,8,0.794,1,1,1.7773,21.01,73.69,1.62,2024,5,2,Thursday,0.6352000000000001,0.08888888888888889,0.28129602356406486,8.45119,0,1,20_50,15.88,1
53,20,58,728,2024-06-05,0.6,5,1.0,0,0,1.7127,24.68,71.56,1.5,2024,6,5,Wednesday,0.6,0.09999999999999999,0.3401323042998897,9.93581,0,0,20_58,20.0,0
74,29,76,596,2024-04-18,1.4,0,0.92,0,0,1.4467,17.76,79.15,1.9,2024,4,18,Thursday,1.288,1.4,0.2215845290081098,6.9680100000000005,0,0,29_76,26.68,1
145,8,29,77,2024-06-10,1.7,7,0.883,1,1,3.4062,24.78,84.75,1.59,2024,6,10,Monday,1.5010999999999999,0.2125,0.2889795918367347,10.45686,0,1,8_29,7.064,1
112,8,29,201,2024-04-08,0.6,11,1.0,0,0,1.2705,16.18,77.33,1.86,2024,4,8,Monday,0.6,0.049999999999999996,0.20656198136090897,6.2951500000000005,0,0,8_29,8.0,0
61,21,64,691,2024-05-19,4.2,4,1.0,1,0,2.2907,24.2,73.34,1.3,2024,5,19,Sunday,4.2,0.8400000000000001,0.325531342480495,9.97721,1,0,21_64,21.0,1
137,4,28,500,2024-06-12,0.1,0,0.625,0,1,5.4841,25.59,80.73,1.43,2024,6,12,Wednesday,0.0625,0.1,0.3131041233329255,11.45223,0,0,4_28,2.5,0
0,4,28,207,2024-03-29,0.5,0,1.0,0,0,3.019,15.08,76.56,1.71,2024,3,29,Friday,0.5,0.5,0.19443011861784423,6.4247,0,0,4_28,4.0,0
146,8,29,99,2024-06-12,0.3,0,1.0,0,0,6.0787,26.01,79.86,2.05,2024,6,12,Wednesday,0.3,0.3,0.3216670789018056,11.612610000000002,0,0,8_29,8.0,0
134,16,27,424,2024-04-12,0.3,11,1.0,0,0,4.7284,18.15,80.15,1.61,2024,4,12,Friday,0.3,0.024999999999999998,0.22365988909426984,8.195519999999998,0,0,16_27,16.0,0
58,5,6,244,2024-06-19,0.2,11,0.5,0,0,14.1639,25.66,83.11,1.37,2024,6,19,Wednesday,0.1,0.016666666666666666,0.3050766852930686,14.102170000000001,0,0,5_6,2.5,0
96,4,53,578,2024-06-25,2.2,0,0.89,0,1,9.7159,28.15,84.25,1.32,2024,6,25,Tuesday,1.9580000000000002,2.2,0.33020527859237536,13.778769999999998,0,0,4_53,3.56,1
95,29,78,600,2024-04-15,0.5,6,0.958,0,0,2.4369,18.16,81.06,1.63,2024,4,15,Monday,0.479,0.07142857142857142,0.2213014867170363,7.50607,0,0,29_78,27.782,0
145,16,25,366,2024-04-29,0.5,0,1.0,0,0,3.5708,19.29,81.65,1.39,2024,4,29,Monday,0.5,0.5,0.2333938294010889,8.37024,0,0,16_25,16.0,0
132,4,28,19,2024-05-06,1.3,0,1.0,0,0,2.8319,20.13,74.89,1.47,2024,5,6,Monday,1.3,1.3,0.26525233891158256,8.460569999999999,0,0,4_28,4.0,1
12,5,6,467,2024-06-03,2.0,0,0.961,0,0,2.8473,23.54,73.76,2.0,2024,6,3,Monday,1.922,2.0,0.3148742643124665,9.67019,0,0,5_6,4.805,1
129,24,51,419,2024-05-13,0.4,0,1.0,0,0,1.525,22.56,72.61,2.01,2024,5,13,Monday,0.4,0.4,0.30648009781279717,8.878499999999999,0,0,24_51,24.0,0
60,16,25,634,2024-03-31,1.0,8,0.887,1,1,2.1205,16.43,80.15,1.66,2024,3,31,Sunday,0.887,0.1111111111111111,0.2024645717806531,6.71015,1,1,16_25,14.192,1
119,4,28,554,2024-04-07,0.5,6,1.0,0,0,2.0336,16.55,79.62,1.23,2024,4,7,Sunday,0.5,0.07142857142857142,0.20528404862317043,6.861080000000001,1,0,4_28,4.0,0
149,16,27,293,2024-05-24,0.4,6,1.0,0,0,0.68,23.15,70.48,1.52,2024,5,24,Friday,0.4,0.05714285714285715,0.32386681589255734,9.008000000000001,0,0,16_27,16.0,0
19,20,68,769,2024-05-28,1.3,0,0.724,0,1,1.1302,22.04,67.71,1.55,2024,5,28,Tuesday,0.9412,1.3,0.32076844709649255,8.69006,0,0,20_68,14.48,1
135,4,28,190,2024-04-05,1.6,4,1.0,1,0,1.9106,16.24,71.97,1.46,2024,4,5,Friday,1.6,0.32,0.2225572152939564,6.63118,0,0,4_28,4.0,1
55,4,28,207,2024-04-23,0.5,0,0.869,0,1,1.4582,18.17,76.69,1.77,2024,4,23,Tuesday,0.4345,0.5,0.23387823400695074,7.174460000000001,0,0,4_28,3.476,0
55,4,28,70,2024-05-14,3.3,2,1.0,0,0,2.2416,21.78,69.17,2.19,2024,5,14,Tuesday,3.3,1.0999999999999999,0.3103890551517743,8.727480000000002,0,0,4_28,4.0,1
147,29,76,740,2024-05-30,1.3,5,1.0,0,0,1.3589,23.22,70.74,1.78,2024,5,30,Thursday,1.3,0.21666666666666667,0.3236688040144968,9.161669999999999,0,0,29_76,29.0,1
115,20,56,132,2024-04-21,1.5,0,0.86,1,1,1.568,20.2,74.25,1.4,2024,4,21,Sunday,1.29,1.5,0.26843853820598007,8.1304,1,1,20_56,17.2,1
131,4,28,136,2024-06-18,0.3,0,0.706,0,1,12.8605,25.74,84.94,1.45,2024,6,18,Tuesday,0.2118,0.3,0.2995112869443798,13.719149999999999,0,0,4_28,2.824,0
128,20,68,486,2024-06-03,2.2,0,0.666,0,1,2.6429,23.48,73.71,2.14,2024,6,3,Monday,1.4652000000000003,2.2,0.31428188997456835,9.542870000000002,0,0,20_68,13.32,1
137,16,25,638,2024-03-31,0.7,10,0.836,1,1,1.5616,16.13,77.39,1.76,2024,3,31,Sunday,0.5851999999999999,0.06363636363636363,0.2057660415869371,6.392479999999999,1,1,16_25,13.376,0
128,4,28,19,2024-06-14,0.5,12,1.0,0,0,6.489,27.09,77.18,1.73,2024,6,14,Friday,0.5,0.038461538461538464,0.3465080583269378,12.2637,0,0,4_28,4.0,0
151,16,27,292,2024-05-12,1.91,0,0.88,1,1,0.6045,21.59,65.66,1.08,2024,5,12,Sunday,1.6807999999999998,1.91,0.32388238823882387,8.493350000000001,1,1,16_27,14.08,1
56,20,68,486,2024-05-13,1.9,0,0.675,0,1,1.0698,22.29,65.87,1.71,2024,5,13,Monday,1.2825,1.9,0.3333333333333333,8.72394,0,0,20_68,13.5,1
137,16,25,310,2024-04-03,0.6,0,1.0,0,0,1.7177,16.11,76.32,1.51,2024,4,3,Wednesday,0.6,0.6,0.20835488877392655,6.50631,0,0,16_25,16.0,0
55,20,58,728,2024-04-26,0.4,0,1.0,0,0,2.3327,19.39,72.54,1.61,2024,4,26,Friday,0.4,0.4,0.26366603209137884,7.97281,0,0,20_58,20.0,0
46,16,27,291,2024-05-01,2.1,4,0.881,1,1,2.5454,19.25,74.01,1.29,2024,5,1,Wednesday,1.8501,0.42000000000000004,0.2566324490067991,8.07662,0,1,16_27,14.096,1
93,20,58,223,2024-06-19,1.8,0,0.744,0,1,14.2072,25.59,83.36,1.43,2024,6,19,Wednesday,1.3392,1.8,0.30334281650071127,14.06916,0,0,20_58,14.879999999999999,1
109,18,80,764,2024-04-06,0.3,0,1.0,1,0,2.3881,16.58,78.67,1.97,2024,4,6,Saturday,0.3,0.3,0.20810844734529935,6.757429999999999,1,0,18_80,18.0,0
0,4,28,136,2024-04-04,0.0,0,0.9330000281333924,1,0,1.3021,16.08,74.24,1.47,2024,4,4,Thursday,0.0,0.0,0.21371610845295055,6.3816299999999995,0,0,4_28,3.73200011253357,0
146,7,17,414,2024-04-10,0.5,0,1.0,0,0,2.2462,16.94,75.99,2.42,2024,4,10,Wednesday,0.5,0.5,0.22002857513962856,6.723860000000001,0,0,7_17,7.0,0
128,24,51,420,2024-05-25,0.4,2,0.9,1,1,0.8044,23.91,66.77,1.64,2024,5,25,Saturday,0.36000000000000004,0.13333333333333333,0.3528109783089863,9.313320000000001,1,1,24_51,21.6,0
134,16,25,556,2024-04-28,0.4,0,1.0,1,0,3.1529,21.36,76.42,1.61,2024,4,28,Sunday,0.4,0.4,0.2758977008524929,9.00687,1,0,16_25,16.0,0
144,21,61,74,2024-06-15,0.6,3,1.0,1,0,7.1523,25.73,78.73,2.05,2024,6,15,Saturday,0.6,0.15,0.32271416029098204,11.822690000000001,1,0,21_61,21.0,0
112,20,50,300,2024-06-15,7.1,0,0.996,1,0,7.1461,26.32,77.54,2.32,2024,6,15,Saturday,7.071599999999999,7.1,0.3351158645276292,11.97583,1,0,20_50,19.92,1
84,29,76,580,2024-06-11,2.5,4,1.0,0,0,5.6713,25.51,75.98,2.12,2024,6,11,Tuesday,2.5,0.5,0.33138477526630294,11.269390000000001,0,0,29_76,29.0,1
126,10,33,650,2024-04-06,0.9,5,0.878,1,1,2.8092,17.54,78.37,1.43,2024,4,6,Saturday,0.7902,0.15,0.2209902986014867,7.42976,1,1,10_33,8.78,1
115,29,78,4,2024-06-06,1.2,0,0.884,0,0,0.7987,25.36,73.05,1.77,2024,6,6,Thursday,1.0608,1.2,0.3424713031735314,9.85261,0,0,29_78,25.636,1
118,21,64,47,2024-05-03,0.6,12,1.0,1,0,2.0325,20.85,75.68,1.27,2024,5,3,Friday,0.6,0.04615384615384615,0.2719092331768388,8.568750000000001,0,0,21_64,21.0,0
57,21,64,489,2024-05-17,1.2,8,0.675,0,1,0.8837,23.35,74.09,1.64,2024,5,17,Friday,0.81,0.13333333333333333,0.31096018111599416,9.113110000000002,0,0,21_64,14.175,1
119,16,27,424,2024-04-18,0.3,9,0.927,0,0,0.9348,18.11,75.16,1.71,2024,4,18,Thursday,0.2781,0.03,0.2377888655462185,7.0114399999999995,0,0,16_27,14.832,0
144,4,53,26,2024-03-30,0.5,0,0.909,1,1,2.0941,15.91,76.47,1.73,2024,3,30,Saturday,0.4545,0.5,0.20536982057570674,6.473230000000001,1,1,4_53,3.636,0
115,4,28,136,2024-04-12,0.3,0,0.799,0,1,4.7293,18.15,80.15,1.61,2024,4,12,Friday,0.2397,0.3,0.22365988909426984,8.195789999999999,0,0,4_28,3.196,0
119,16,25,631,2024-04-18,0.5,0,0.908,0,1,0.9348,18.11,75.16,1.71,2024,4,18,Thursday,0.454,0.5,0.2377888655462185,7.0114399999999995,0,0,16_25,14.528,0
145,21,64,691,2024-05-03,5.1,6,1.0,1,0,1.8431,20.29,80.44,1.54,2024,5,3,Friday,5.1,0.7285714285714285,0.24914047151277013,8.20693,0,0,21_64,21.0,1
147,16,25,290,2024-04-08,1.2,4,1.0,0,0,1.5271,16.83,80.95,1.45,2024,4,8,Monday,1.2,0.24,0.2053691275167785,6.755129999999999,0,0,16_25,16.0,1
35,4,53,90,2024-04-27,3.7,5,0.845,1,1,1.5771,19.74,75.59,2.03,2024,4,27,Saturday,3.1265,0.6166666666666667,0.2577359968664316,7.76013,1,1,4_53,3.38,1
59,31,79,670,2024-04-03,0.4,6,0.974,0,0,1.7322,16.11,76.35,1.51,2024,4,3,Wednesday,0.3896,0.05714285714285715,0.20827407886231417,6.51066,0,0,31_79,30.194,0
24,4,53,578,2024-06-16,0.9,0,0.897,1,1,8.0519,27.39,80.52,1.59,2024,6,16,Sunday,0.8073,0.9,0.33599116781158,12.894570000000002,1,1,4_53,3.588,1
148,15,43,684,2024-05-08,1.0,0,0.719,0,1,0.9004,21.52,72.56,1.52,2024,5,8,Wednesday,0.719,1.0,0.29255029907558455,8.422120000000001,0,0,15_43,10.785,1
81,8,29,108,2024-04-27,0.5,0,1.0,1,0,1.5736,19.73,75.6,2.03,2024,4,27,Saturday,0.5,0.5,0.25757180156657966,7.7550799999999995,1,0,8_29,8.0,0
140,20,68,486,2024-05-09,1.2,7,0.675,0,1,1.0738,21.49,68.86,1.57,2024,5,9,Thursday,0.81,0.15,0.3076152304609218,8.44714,0,0,20_68,13.5,1
96,10,38,672,2024-04-08,1.3,0,0.792,0,1,1.6059,17.07,79.55,1.11,2024,4,8,Monday,1.0296,1.3,0.21191806331471136,6.97677,0,0,10_38,7.92,1
135,28,52,62,2024-05-17,0.6,0,0.875,0,1,0.6135,22.51,70.55,1.66,2024,5,17,Friday,0.525,0.6,0.3146051712089448,8.690050000000001,0,0,28_52,24.5,0
118,22,81,783,2024-05-04,1.3,1,0.833,1,1,3.214,21.84,74.46,1.38,2024,5,4,Saturday,1.0829,0.65,0.28942486085343233,9.286200000000001,1,1,22_81,18.326,1
58,20,50,166,2024-06-21,1.8,4,1.0,0,0,5.3019,26.63,82.18,1.44,2024,6,21,Friday,1.8,0.36,0.3201490742967059,11.81057,0,0,20_50,20.0,1
46,4,53,578,2024-04-09,0.9,4,1.0,0,0,4.9568,16.45,80.87,1.8,2024,4,9,Tuesday,0.9,0.18,0.2009283009649444,7.52704,0,0,4_53,4.0,1
60,20,68,486,2024-05-16,2.3,0,0.675,0,1,1.6565,23.38,72.87,1.65,2024,5,16,Thursday,1.5525,2.3,0.31650196290781096,9.353950000000001,0,0,20_68,13.5,1
119,4,28,207,2024-04-11,0.4,0,1.0,0,0,2.822,17.46,78.42,1.83,2024,4,11,Thursday,0.4,0.4,0.21984386804331404,7.2816,0,0,4_28,4.0,0
78,18,80,12,2024-04-22,0.1,0,1.0,0,0,2.2455,18.22,77.28,1.34,2024,4,22,Monday,0.1,0.1,0.23275421563617782,7.55965,0,0,18_80,18.0,0
142,16,25,310,2024-04-12,0.76,0,1.0,0,0,2.5797,17.88,81.16,1.67,2024,4,12,Friday,0.76,0.76,0.21762414800389485,7.42491,0,0,16_25,16.0,1
34,4,28,136,2024-03-31,0.1,11,1.0,1,1,1.5577,17.08,77.54,1.66,2024,3,31,Sunday,0.1,0.008333333333333333,0.2174688057040998,6.80131,1,1,4_28,4.0,0
53,28,72,411,2024-05-14,1.4,0,0.784,0,1,2.2446,22.57,69.04,1.88,2024,5,14,Tuesday,1.0976,1.4,0.3222444317532838,9.13738,0,0,28_72,21.952,1
148,20,58,127,2024-05-13,0.3,0,1.0,0,0,1.525,22.56,72.62,2.01,2024,5,13,Monday,0.3,0.3,0.30643846780766093,8.878499999999999,0,0,20_58,20.0,0
18,10,38,715,2024-05-12,0.1,16,1.0,1,0,0.6429,22.3,65.79,1.04,2024,5,12,Sunday,0.1,0.0058823529411764705,0.33388231771223237,8.80087,1,0,10_38,10.0,0
119,8,29,193,2024-04-10,1.0,0,0.85,0,1,2.248,17.08,75.69,1.92,2024,4,10,Wednesday,0.85,1.0,0.2227148259225453,6.930400000000001,0,0,8_29,6.8,1
112,10,33,116,2024-04-20,1.6,0,0.902,1,1,1.8164,18.32,74.99,2.15,2024,4,20,Saturday,1.4432,1.6,0.24108435320436902,7.227920000000001,1,1,10_33,9.02,1
53,4,28,79,2024-04-30,0.6,4,0.843,0,1,3.1965,20.18,73.54,1.81,2024,4,30,Tuesday,0.5057999999999999,0.12,0.2707271263751006,8.487950000000001,0,0,4_28,3.372,0
58,28,72,834,2024-05-02,1.1,7,0.991,1,0,1.1905,20.86,72.98,1.6,2024,5,2,Thursday,1.0901,0.1375,0.28196809948634766,8.22115,0,0,28_72,27.748,1
93,28,72,834,2024-04-08,0.3,16,1.0,0,0,1.4159,16.97,77.05,1.09,2024,4,8,Monday,0.3,0.01764705882352941,0.2174247277386291,6.88577,0,0,28_72,28.0,0
2,23,10,644,2024-05-15,1.3,3,0.608,0,1,1.4312,22.38,63.85,1.8,2024,5,15,Wednesday,0.7904,0.325,0.3451040863531226,8.841360000000002,0,0,23_10,13.984,1
18,16,25,422,2024-04-16,1.8,9,0.918,0,0,2.6782,18.88,74.43,1.53,2024,4,16,Tuesday,1.6524,0.18,0.2502982898051173,7.896459999999999,0,0,16_25,14.688,1
118,16,25,296,2024-05-02,1.2,1,0.828,1,1,1.6068,21.03,71.74,1.41,2024,5,2,Thursday,0.9935999999999999,0.6,0.28911190541655213,8.47104,0,1,16_25,13.248,1
143,21,61,439,2024-05-09,0.1,16,1.0,0,0,0.2931,21.76,67.26,1.47,2024,5,9,Thursday,0.1,0.0058823529411764705,0.31878113096982125,8.35093,0,0,21_61,21.0,0
152,5,6,38,2024-06-18,3.0,5,0.5,0,1,11.6265,25.87,87.0,1.66,2024,6,18,Tuesday,1.5,0.5,0.29397727272727275,13.337950000000001,0,0,5_6,2.5,1
84,20,50,104,2024-05-29,2.7,0,0.666,0,1,0.2107,22.8,62.95,1.71,2024,5,29,Wednesday,1.7982000000000002,2.7,0.3565285379202502,8.67021,0,0,20_50,13.32,1
104,8,8,214,2024-04-22,0.8,0,0.897,0,1,2.2432,18.46,77.3,1.34,2024,4,22,Monday,0.7176,0.8,0.23575989782886336,7.65496,0,0,8_8,7.176,1
146,4,28,19,2024-05-16,1.6,0,1.0,0,0,1.6895,22.72,68.4,2.55,2024,5,16,Thursday,1.6,1.6,0.3273775216138328,8.829849999999999,0,0,4_28,4.0,1
81,8,29,84,2024-06-04,0.5,8,0.892,0,1,1.2563,24.35,70.1,2.2,2024,6,4,Tuesday,0.446,0.05555555555555555,0.3424753867791843,9.456890000000001,0,0,8_29,7.136,0
149,4,28,797,2024-05-24,0.5,0,0.626,0,1,0.68,23.15,70.48,1.52,2024,5,24,Friday,0.313,0.5,0.32386681589255734,9.008000000000001,0,0,4_28,2.504,0
126,24,69,481,2024-06-03,1.4,0,1.0,0,0,2.8474,24.09,73.64,2.0,2024,6,3,Monday,1.4,1.4,0.3227491961414791,9.890220000000001,0,0,24_69,24.0,1
53,31,79,387,2024-05-24,1.2,0,0.926,0,0,0.3744,23.39,66.64,1.59,2024,5,24,Friday,1.1112,1.2,0.3458013010053223,8.99132,0,0,31_79,28.706000000000003,1
142,16,25,631,2024-04-30,0.27,0,0.966,0,0,2.6903,19.76,76.74,1.6,2024,4,30,Tuesday,0.26082,0.27,0.254180602006689,8.23109,0,0,16_25,15.456,0
84,4,53,578,2024-05-20,0.6,0,0.913,0,1,1.0949,22.26,72.52,2.19,2024,5,20,Monday,0.5478,0.6,0.30277475516866165,8.575470000000001,0,0,4_53,3.652,0
60,31,79,387,2024-04-05,0.6,0,1.0,1,0,1.7054,16.84,75.87,1.33,2024,4,5,Friday,0.6,0.6,0.21907115909977884,6.84862,0,0,31_79,31.0,0
131,21,61,439,2024-03-31,0.4,11,1.0,1,0,1.9908,15.63,80.08,1.72,2024,3,31,Sunday,0.4,0.03333333333333333,0.19277257030093736,6.333240000000001,1,0,21_61,21.0,0
35,10,33,129,2024-05-18,0.8,8,1.0,1,0,0.6887,23.14,71.59,2.45,2024,5,18,Saturday,0.8,0.08888888888888889,0.31877669100427053,8.72761,1,0,10_33,10.0,1
121,5,7,802,2024-06-08,0.8,0,0.77,1,0,4.4624,25.14,78.93,1.71,2024,6,8,Saturday,0.6160000000000001,0.8,0.31452520955836355,10.881720000000001,1,0,5_7,3.85,1
134,20,50,642,2024-06-24,1.0,7,1.0,0,0,11.225,26.65,81.98,1.43,2024,6,24,Monday,1.0,0.125,0.3211617257170402,13.5985,0,0,20_50,20.0,1
